_id,EmpID,FirstName,LastName,Title,Supervisor,ADEmail,PayZone,EmployeeClassificationType,DepartmentType,DOB,State,GenderCode,Performance Score,Current Employee Rating,password
64f809ef579803c711d6153a,2872,Greta,Horne,Production Technician I,Steven Myers,greta.horne@bilearner.com,Zone B,Full-Time,Production       ,03-12-1967,MA,Male,Fully Meets,2,123456
64f809ef579803c711d6153b,2873,Jordyn,Snyder,Production Technician I,Scott Brown,jordyn.snyder@bilearner.com,Zone A,Full-Time,Production       ,12-09-1998,MA,Male,Fully Meets,4,123456
64f809ef579803c711d6153c,2874,Alex,Collins,Production Technician I,Tracy Scott,alex.collins@bilearner.com,Zone A,Full-Time,Production       ,12-12-1953,MA,Male,Fully Meets,1,123456
64f809ef579803c711d6153d,2875,Harley,Walker,Production Technician I,Wanda Murray,harley.walker@bilearner.com,Zone C,Temporary,Production       ,03-06-1981,MA,Female,Fully Meets,4,123456
64f809ef579803c711d6153e,2876,Luka,Novak,Production Technician I,Kim Berry,luka.novak@bilearner.com,Zone A,Temporary,Production       ,09-04-1957,MA,Female,Fully Meets,4,123456
64f809ef579803c711d6153f,2877,Skylar,Riggs,Production Technician I,Emily Jennings,skylar.riggs@bilearner.com,Zone B,Part-Time,Production       ,28-12-1944,MA,Female,Fully Meets,2,123456
64f809ef579803c711d61540,2878,Shania,Barrera,Production Technician I,Michael Hopkins,shania.barrera@bilearner.com,Zone A,Part-Time,Production       ,11-08-1957,MA,Male,Fully Meets,2,123456
64f809ef579803c711d61541,2879,Trystan,Fernandez,Production Technician I,Cory Freeman,trystan.fernandez@bilearner.com,Zone A,Full-Time,Production       ,15-11-1962,MA,Male,Fully Meets,2,123456
64f809ef579803c711d61542,2880,Aimee,Berg,Production Technician I,Rodney Grant,aimee.berg@bilearner.com,Zone A,Temporary,Production       ,21-08-2000,MA,Female,Fully Meets,4,123456
64f809ef579803c711d61543,2881,Kyson,Scott,Production Technician I,Marcus Lloyd,kyson.scott@bilearner.com,Zone B,Full-Time,Production       ,22-04-1956,MA,Male,Fully Meets,4,123456
64f809ef579803c711d61544,2882,Lamar,Kirk,Production Technician I,Peter Norton,lamar.kirk@bilearner.com,Zone B,Full-Time,Production       ,29-11-1978,MA,Male,Fully Meets,4,123456
64f809ef579803c711d61545,2883,Slade,Lynn,Production Technician II,Ashley Pearson,slade.lynn@bilearner.com,Zone C,Full-Time,Production       ,02-07-1960,MA,Male,Fully Meets,4,123456
64f809ef579803c711d61546,2884,Riley,Leon,Production Technician II,Larry Lewis,riley.leon@bilearner.com,Zone A,Part-Time,Production       ,14-09-1979,MA,Male,Fully Meets,2,123456
64f809ef579803c711d61547,2885,Humberto,Yoder,Production Technician II,Kelli Blair,humberto.yoder@bilearner.com,Zone B,Part-Time,Production       ,27-01-1977,MA,Male,Fully Meets,1,123456
64f809ef579803c711d61548,2886,Michelle,Pearson,Production Technician II,Terry Bautista,michelle.pearson@bilearner.com,Zone A,Temporary,Production       ,30-10-1983,MA,Male,Fully Meets,2,123456
64f809ef579803c711d61549,2887,Natalya,Reyes,Production Technician II,Dylan Allen,natalya.reyes@bilearner.com,Zone A,Temporary,Production       ,27-04-1987,MA,Female,Fully Meets,5,123456
64f809ef579803c711d6154a,2888,Celia,Mcpherson,Production Technician II,Thomas Reed,celia.mcpherson@bilearner.com,Zone A,Temporary,Production       ,26-04-1983,MA,Female,Fully Meets,5,123456
64f809ef579803c711d6154b,2889,Matias,Barton,Production Technician II,Brian Castillo,matias.barton@bilearner.com,Zone A,Temporary,Production       ,25-10-1988,MA,Female,Fully Meets,1,123456
64f809ef579803c711d6154c,2890,Caitlyn,Vaughan,Production Technician I,Christopher Ball,caitlyn.vaughan@bilearner.com,Zone A,Full-Time,Production       ,20-07-1988,MA,Male,Fully Meets,2,123456
64f809ef579803c711d6154d,2891,Addyson,Pollard,Production Technician I,Andrew Bass,addyson.pollard@bilearner.com,Zone A,Temporary,Production       ,16-08-1995,MA,Male,Fully Meets,1,123456
64f809ef579803c711d6154e,2892,Laila,Wiggins,Production Technician I,Gregory Lee,laila.wiggins@bilearner.com,Zone A,Full-Time,Production       ,06-12-1960,MA,Male,Fully Meets,2,123456
64f809ef579803c711d6154f,2893,Terrance,Wiggins,Production Technician I,Tasha Porter,terrance.wiggins@bilearner.com,Zone A,Temporary,Production       ,25-01-1945,MA,Male,Fully Meets,2,123456
64f809ef579803c711d61550,2894,Aliza,Pace,Production Technician I,Michael Jenkins,aliza.pace@bilearner.com,Zone B,Full-Time,Production       ,22-07-1949,MA,Male,Fully Meets,4,123456
64f809ef579803c711d61551,2895,Mauricio,Stein,Production Technician I,Darlene Chambers,mauricio.stein@bilearner.com,Zone A,Temporary,Production       ,11-04-1998,MA,Male,Fully Meets,2,123456
64f809ef579803c711d61552,2896,Gia,Winters,Production Technician I,Stephanie Hill,gia.winters@bilearner.com,Zone B,Part-Time,Production       ,28-11-1979,MA,Male,Fully Meets,4,123456
64f809ef579803c711d61553,2897,Aidyn,Cuevas,Production Technician I,Melissa Young,aidyn.cuevas@bilearner.com,Zone C,Part-Time,Production       ,10-06-1963,MA,Female,Fully Meets,4,123456
64f809ef579803c711d61554,2898,Angel,Santos,Production Technician I,Kenneth Vaughn,angel.santos@bilearner.com,Zone A,Full-Time,Production       ,09-01-1987,MA,Female,Fully Meets,4,123456
64f809ef579803c711d61555,2899,Johnathan,Huerta,Production Technician I,Mercedes Cervantes,johnathan.huerta@bilearner.com,Zone B,Part-Time,Production       ,29-04-1992,MA,Male,Fully Meets,5,123456
64f809ef579803c711d61556,2900,Katelyn,Garner,Production Technician I,Christine Owens,katelyn.garner@bilearner.com,Zone B,Temporary,Production       ,01-10-1952,MA,Male,Exceeds,2,123456
64f809ef579803c711d61557,2901,Deshawn,Ayers,Production Technician I,Yesenia Hawkins,deshawn.ayers@bilearner.com,Zone A,Part-Time,Production       ,21-12-1991,MA,Female,Fully Meets,4,123456
64f809ef579803c711d61558,2902,Siena,Meadows,Production Technician I,Rebekah Jordan,siena.meadows@bilearner.com,Zone B,Part-Time,Production       ,11-03-1961,MA,Female,Fully Meets,1,123456
64f809ef579803c711d61559,2903,Presley,Padilla,Production Technician I,Christine Johnson,presley.padilla@bilearner.com,Zone A,Full-Time,Production       ,26-02-1998,MA,Male,Needs Improvement,5,123456
64f809ef579803c711d6155a,2904,Marquis,Atkinson,Production Technician I,William Livingston,marquis.atkinson@bilearner.com,Zone A,Part-Time,Production       ,05-10-1946,MA,Female,Exceeds,4,123456
64f809ef579803c711d6155b,2905,Gillian,Williams,Production Technician II,Stacy Schmidt,gillian.williams@bilearner.com,Zone C,Full-Time,Production       ,05-12-1973,MA,Male,Fully Meets,1,123456
64f809ef579803c711d6155c,2906,Anabel,Hanna,Production Technician II,Anthony Mcguire,anabel.hanna@bilearner.com,Zone B,Part-Time,Production       ,11-02-1979,MA,Male,Needs Improvement,5,123456
64f809ef579803c711d6155d,2907,Celeste,Branch,Production Technician II,Timothy Clark,celeste.branch@bilearner.com,Zone C,Part-Time,Production       ,04-03-1962,MA,Male,Needs Improvement,4,123456
64f809ef579803c711d6155e,2908,Shyanne,Cooper,Production Technician II,Katherine Banks,shyanne.cooper@bilearner.com,Zone C,Temporary,Production       ,06-04-1980,MA,Male,Exceeds,1,123456
64f809ef579803c711d6155f,2909,Nancy,Barrett,Production Technician II,Michael Kim,nancy.barrett@bilearner.com,Zone C,Part-Time,Production       ,02-10-1941,MA,Female,Needs Improvement,1,123456
64f809ef579803c711d61560,2910,Ronan,Burke,Production Technician II,Elizabeth Jones,ronan.burke@bilearner.com,Zone A,Full-Time,Production       ,10-01-1946,MA,Female,Exceeds,1,123456
64f809ef579803c711d61561,2911,Estrella,Ho,Production Technician I,Kenneth Moore,estrella.ho@bilearner.com,Zone A,Full-Time,Production       ,17-12-1952,MA,Male,Exceeds,2,123456
64f809ef579803c711d61562,2912,Conor,Petty,Production Technician I,William Nichols,conor.petty@bilearner.com,Zone C,Temporary,Production       ,30-05-1962,MA,Male,Needs Improvement,4,123456
64f809ef579803c711d61563,2913,Cheyanne,Munoz,Production Technician I,Jessica Brown,cheyanne.munoz@bilearner.com,Zone B,Part-Time,Production       ,15-10-1950,MA,Male,Needs Improvement,2,123456
64f809ef579803c711d61564,2914,Jaycee,Osborn,Production Technician I,Thomas Frederick,jaycee.osborn@bilearner.com,Zone C,Part-Time,Production       ,02-12-1972,MA,Male,Exceeds,2,123456
64f809ef579803c711d61565,2915,Jordyn,Patel,Production Technician I,James Smith,jordyn.patel@bilearner.com,Zone B,Part-Time,Production       ,03-09-1992,MA,Male,Exceeds,1,123456
64f809ef579803c711d61566,2916,Michael,Acosta,Production Technician I,Crystal Jones,michael.acosta@bilearner.com,Zone C,Temporary,Production       ,27-01-1953,MA,Male,Needs Improvement,2,123456
64f809ef579803c711d61567,2917,Janiah,Ball,Production Technician I,Amy Pearson,janiah.ball@bilearner.com,Zone A,Part-Time,Production       ,25-12-1991,MA,Male,Exceeds,4,123456
64f809ef579803c711d61568,2918,Brice,Medina,Production Technician I,Emma Wilson,brice.medina@bilearner.com,Zone B,Full-Time,Production       ,08-05-1979,MA,Female,Exceeds,4,123456
64f809ef579803c711d61569,2919,Ismael,Bowers,Production Technician I,Mark Adkins,ismael.bowers@bilearner.com,Zone A,Part-Time,Production       ,07-11-1988,MA,Female,Needs Improvement,5,123456
64f809ef579803c711d6156a,2920,Caden,Silva,Production Technician I,Gregory Palmer,caden.silva@bilearner.com,Zone A,Part-Time,Production       ,11-02-1959,MA,Male,Exceeds,5,123456
64f809ef579803c711d6156b,2921,Yadira,Dean,Production Technician I,Stephanie Perez,yadira.dean@bilearner.com,Zone B,Part-Time,Production       ,08-08-1957,MA,Female,Exceeds,2,123456
64f809ef579803c711d6156c,2922,Miles,Roberts,Production Technician I,Carolyn Campbell,miles.roberts@bilearner.com,Zone B,Full-Time,Production       ,25-04-1993,MA,Female,Exceeds,5,123456
64f809ef579803c711d6156d,2923,Joel,Spence,Production Technician I,Norma Parker,joel.spence@bilearner.com,Zone A,Part-Time,Production       ,01-07-1980,MA,Female,Needs Improvement,4,123456
64f809ef579803c711d6156e,2924,Kole,Garrison,Production Technician I,Anna Ashley,kole.garrison@bilearner.com,Zone B,Part-Time,Production       ,15-05-1979,MA,Male,Exceeds,5,123456
64f809ef579803c711d6156f,2925,Kaylin,Andersen,Production Technician II,Monica Jackson,kaylin.andersen@bilearner.com,Zone B,Temporary,Production       ,18-09-1972,MA,Male,Exceeds,4,123456
64f809ef579803c711d61570,2926,Yareli,Valdez,Production Technician II,Sandy Jones,yareli.valdez@bilearner.com,Zone B,Temporary,Production       ,08-12-1999,MA,Male,Needs Improvement,5,123456
64f809ef579803c711d61571,2927,Rubi,Sanford,Production Technician II,Thomas Williams,rubi.sanford@bilearner.com,Zone A,Part-Time,Production       ,18-02-1982,MA,Male,Exceeds,1,123456
64f809ef579803c711d61572,2928,Jayden,Bolton,Production Technician II,Jeffrey Garcia,jayden.bolton@bilearner.com,Zone B,Part-Time,Production       ,12-04-1972,MA,Female,Fully Meets,5,123456
64f809ef579803c711d61573,2929,Izabella,Watson,Production Technician II,Richard Reynolds,izabella.watson@bilearner.com,Zone B,Temporary,Production       ,05-06-1986,MA,Female,Needs Improvement,2,123456
64f809ef579803c711d61574,2930,Jon,Galvan,Production Technician II,Victoria Andersen,jon.galvan@bilearner.com,Zone A,Full-Time,Production       ,20-03-1999,MA,Female,Exceeds,2,123456
64f809ef579803c711d61575,2931,Halle,Chan,Production Technician I,Sarah Cortez,halle.chan@bilearner.com,Zone B,Temporary,Production       ,11-07-1969,MA,Male,Exceeds,2,123456
64f809ef579803c711d61576,2932,Braeden,Moss,Production Technician I,Lynn Beasley DVM,braeden.moss@bilearner.com,Zone A,Full-Time,Production       ,13-01-1948,MA,Male,Fully Meets,4,123456
64f809ef579803c711d61577,2933,Fernando,Mcdowell,Production Technician I,Brandon Walter,fernando.mcdowell@bilearner.com,Zone A,Part-Time,Production       ,13-03-1949,MA,Male,Needs Improvement,1,123456
64f809ef579803c711d61578,2934,Triston,Ewing,Production Technician I,Diana Stewart,triston.ewing@bilearner.com,Zone B,Temporary,Production       ,14-11-1963,MA,Male,Fully Meets,2,123456
64f809ef579803c711d61579,2935,Pablo,Yates,Production Technician I,Christopher Martin,pablo.yates@bilearner.com,Zone B,Part-Time,Production       ,09-12-1995,MA,Male,Fully Meets,5,123456
64f809ef579803c711d6157a,2936,Jordan,Hayes,Production Technician I,James Cole,jordan.hayes@bilearner.com,Zone C,Part-Time,Production       ,15-09-1984,MA,Male,Needs Improvement,1,123456
64f809ef579803c711d6157b,2937,Kianna,Wilkerson,Production Technician I,Amy Dominguez,kianna.wilkerson@bilearner.com,Zone A,Temporary,Production       ,23-07-1952,MA,Male,Needs Improvement,2,123456
64f809ef579803c711d6157c,2938,Paul,Steele,Production Technician I,Kenneth Powell,paul.steele@bilearner.com,Zone C,Full-Time,Production       ,11-12-1972,MA,Male,Needs Improvement,1,123456
64f809ef579803c711d6157d,2939,Jason,Moyer,Production Technician I,Timothy Kidd,jason.moyer@bilearner.com,Zone B,Full-Time,Production       ,23-07-1980,MA,Female,Needs Improvement,2,123456
64f809ef579803c711d6157e,2940,Larissa,Taylor,Production Technician I,Dawn Stark,larissa.taylor@bilearner.com,Zone A,Part-Time,Production       ,05-12-1972,MA,Female,Needs Improvement,5,123456
64f809ef579803c711d6157f,2941,Aryanna,Larson,Production Technician I,Lisa Griffin,aryanna.larson@bilearner.com,Zone B,Full-Time,Production       ,26-04-1994,MA,Male,Needs Improvement,2,123456
64f809ef579803c711d61580,2942,Eliana,Hammond,Production Technician I,Susan Herrera,eliana.hammond@bilearner.com,Zone C,Part-Time,Production       ,01-03-1949,MA,Female,Needs Improvement,2,123456
64f809ef579803c711d61581,2943,Adrien,Krause,Production Technician I,Julie Larson,adrien.krause@bilearner.com,Zone B,Part-Time,Production       ,14-02-1963,MA,Female,Needs Improvement,2,123456
64f809ef579803c711d61582,2944,Annie,Galloway,Production Technician I,Ryan Johnson,annie.galloway@bilearner.com,Zone C,Part-Time,Production       ,08-04-1952,MA,Female,Needs Improvement,1,123456
64f809ef579803c711d61583,2945,Kamryn,Mckinney,Production Technician I,Emily King,kamryn.mckinney@bilearner.com,Zone B,Temporary,Production       ,21-08-1976,MA,Male,Needs Improvement,4,123456
64f809ef579803c711d61584,2946,Dahlia,Waller,Production Technician II,Gloria Taylor,dahlia.waller@bilearner.com,Zone A,Full-Time,Production       ,29-06-1984,MA,Male,Needs Improvement,2,123456
64f809ef579803c711d61585,2947,Alonzo,Bradley,Production Technician II,Mr. David Dudley,alonzo.bradley@bilearner.com,Zone C,Temporary,Production       ,18-08-1958,MA,Male,Fully Meets,1,123456
64f809ef579803c711d61586,2948,Harley,Soto,Production Technician II,Aaron Erickson,harley.soto@bilearner.com,Zone B,Temporary,Production       ,29-10-1999,MA,Male,Needs Improvement,2,123456
64f809ef579803c711d61587,2949,Belen,Vasquez,Production Technician II,Roy Mora,belen.vasquez@bilearner.com,Zone A,Temporary,Production       ,04-11-1957,MA,Female,Fully Meets,4,123456
64f809ef579803c711d61588,2950,Charlize,Rocha,Production Technician II,James Chapman,charlize.rocha@bilearner.com,Zone C,Temporary,Production       ,04-01-1943,MA,Female,Needs Improvement,4,123456
64f809ef579803c711d61589,2951,Aleena,David,Production Technician II,Louis Griffith,aleena.david@bilearner.com,Zone C,Part-Time,Production       ,05-10-1943,MA,Female,Fully Meets,2,123456
64f809ef579803c711d6158a,2952,Bridger,Alvarado,Production Technician II,Michael Powell,bridger.alvarado@bilearner.com,Zone C,Full-Time,Production       ,26-04-1952,MA,Female,Fully Meets,4,123456
64f809ef579803c711d6158b,2953,Cannon,Morgan,Production Technician I,Nicole Henderson,cannon.morgan@bilearner.com,Zone B,Full-Time,Production       ,19-03-1957,MA,Male,Fully Meets,5,123456
64f809ef579803c711d6158c,2954,Weston,Ramsey,Production Technician I,Ryan Larson,weston.ramsey@bilearner.com,Zone B,Part-Time,Production       ,10-08-1955,MA,Female,Fully Meets,2,123456
64f809ef579803c711d6158d,2955,Adison,Ray,Production Technician I,Carly Rogers,adison.ray@bilearner.com,Zone A,Part-Time,Production       ,14-06-1959,MA,Male,Fully Meets,1,123456
64f809ef579803c711d6158e,2956,Aarav,Espinoza,Production Technician I,David Ali,aarav.espinoza@bilearner.com,Zone C,Full-Time,Production       ,15-12-1999,MA,Male,Fully Meets,2,123456
64f809ef579803c711d6158f,2957,Destiney,Barry,Production Technician I,Katherine Blanchard,destiney.barry@bilearner.com,Zone B,Temporary,Production       ,13-01-1960,MA,Male,Fully Meets,1,123456
64f809ef579803c711d61590,2958,Ulises,Herring,Production Technician I,Dennis Simpson,ulises.herring@bilearner.com,Zone C,Full-Time,Production       ,09-04-1945,MA,Male,Fully Meets,4,123456
64f809ef579803c711d61591,2959,Marquis,Cardenas,Production Technician I,Mr. Justin Moore,marquis.cardenas@bilearner.com,Zone A,Temporary,Production       ,30-08-1942,MA,Male,Fully Meets,2,123456
64f809ef579803c711d61592,2960,Miya,Cruz,Production Technician I,Brett Davies,miya.cruz@bilearner.com,Zone C,Part-Time,Production       ,21-09-1976,MA,Female,Fully Meets,2,123456
64f809ef579803c711d61593,2961,Erin,Floyd,Production Technician I,Susan Hahn,erin.floyd@bilearner.com,Zone A,Full-Time,Production       ,20-12-1977,MA,Female,Fully Meets,2,123456
64f809ef579803c711d61594,2962,Gerald,Johnston,Production Technician I,Olivia Cooper,gerald.johnston@bilearner.com,Zone A,Full-Time,Production       ,03-10-1982,MA,Female,Fully Meets,1,123456
64f809ef579803c711d61595,2963,Kendrick,Snyder,Production Technician I,Dr. Victoria Perry,kendrick.snyder@bilearner.com,Zone B,Full-Time,Production       ,04-09-1975,MA,Male,Fully Meets,2,123456
64f809ef579803c711d61596,2964,Alyssa,Proctor,Production Technician I,Elizabeth Fields,alyssa.proctor@bilearner.com,Zone B,Full-Time,Production       ,02-06-1958,MA,Female,Fully Meets,2,123456
64f809ef579803c711d61597,2965,Manuel,Stout,Production Technician I,Gabriella Wilson,manuel.stout@bilearner.com,Zone B,Temporary,Production       ,04-01-1957,MA,Female,Fully Meets,1,123456
64f809ef579803c711d61598,2966,Joanna,Bradley,Production Technician I,Eric Houston,joanna.bradley@bilearner.com,Zone A,Temporary,Production       ,23-04-1961,MA,Male,Fully Meets,4,123456
64f809ef579803c711d61599,2967,Sade,Smith,Production Technician I,Paul Gonzalez,sade.smith@bilearner.com,Zone A,Part-Time,Production       ,06-12-1983,MA,Female,Fully Meets,4,123456
64f809ef579803c711d6159a,2968,Lowan M,Biden,Production Technician I,Taylor Grant,lowan m.biden@bilearner.com,Zone B,Temporary,Production       ,05-06-1981,MA,Female,Fully Meets,4,123456
64f809ef579803c711d6159b,2969,Lauren,Peters,Production Technician II,Alexandra Riley,lauren.peters@bilearner.com,Zone A,Part-Time,Production       ,28-12-1987,MA,Female,Fully Meets,2,123456
64f809ef579803c711d6159c,2970,Shenice,Gold,Production Technician I,Jennifer Munoz,shenice.gold@bilearner.com,Zone B,Temporary,Production       ,30-04-1982,MA,Female,Fully Meets,5,123456
64f809ef579803c711d6159d,2971,Brigit,McCarthy,Production Technician II,Ian Jenkins,brigit.mccarthy@bilearner.com,Zone C,Temporary,Production       ,07-10-1996,MA,Female,Fully Meets,1,123456
64f809ef579803c711d6159e,2972,Cherly,Robinson,Production Technician I,Summer Figueroa,cherly.robinson@bilearner.com,Zone B,Part-Time,Production       ,03-04-1948,MA,Female,Fully Meets,1,123456
64f809ef579803c711d6159f,2973,Jacquelyn,Williams,Production Technician I,Julia Poole,jacquelyn.williams@bilearner.com,Zone C,Part-Time,Production       ,14-06-1951,MA,Female,Fully Meets,5,123456
64f809ef579803c711d615a0,2974,Kayla,Peterson,Production Technician I,Dawn Soto,kayla.peterson@bilearner.com,Zone C,Part-Time,Production       ,06-02-1945,MA,Female,Fully Meets,5,123456
64f809ef579803c711d615a1,2975,Bradley J,Knapp,Production Technician I,Kayla Reyes,bradley j.knapp@bilearner.com,Zone A,Temporary,Production       ,17-06-1948,MA,Male,Fully Meets,4,123456
64f809ef579803c711d615a2,2976,Richard,Newman,Production Technician I,Jesse Bell,richard.newman@bilearner.com,Zone A,Temporary,Production       ,19-01-1992,MA,Male,Fully Meets,1,123456
64f809ef579803c711d615a3,2977,Benjamin,Burkett,Production Technician II,Phillip Hoffman,benjamin.burkett@bilearner.com,Zone A,Temporary,Production       ,10-12-1987,MA,Male,Fully Meets,2,123456
64f809ef579803c711d615a4,2978,Sam,Athwal,Production Technician I,Jeremy Taylor,sam.athwal@bilearner.com,Zone C,Part-Time,Production       ,11-09-1981,MA,Male,Fully Meets,4,123456
64f809ef579803c711d615a5,2979,Lauren,Mahoney,Production Technician I,Jeremy Lucas,lauren.mahoney@bilearner.com,Zone A,Temporary,Production       ,16-06-2001,MA,Female,Fully Meets,2,123456
64f809ef579803c711d615a6,2980,Theresa,Tinto,Production Technician I,Donna Mills,theresa.tinto@bilearner.com,Zone A,Temporary,Production       ,09-09-1957,MA,Female,Fully Meets,2,123456
64f809ef579803c711d615a7,2981,Caroline,Cierpiszewski,Production Technician I,Travis Andrade,caroline.cierpiszewski@bilearner.com,Zone B,Full-Time,Production       ,25-12-1979,MA,Female,Fully Meets,1,123456
64f809ef579803c711d615a8,2982,Tanya,Foreman,Production Technician II,Kathy Hart,tanya.foreman@bilearner.com,Zone B,Temporary,Production       ,24-01-1952,MA,Female,Fully Meets,2,123456
64f809ef579803c711d615a9,2983,Roger,Walker,Production Technician II,Jeremy Alexander,roger.walker@bilearner.com,Zone C,Temporary,Production       ,15-04-1962,MA,Male,Fully Meets,2,123456
64f809ef579803c711d615aa,2984,Tayana,Jeannite,Production Technician II,Patricia Lowe,tayana.jeannite@bilearner.com,Zone B,Temporary,Production       ,03-04-1975,MA,Female,Fully Meets,5,123456
64f809ef579803c711d615ab,2985,Anthony,Heitzman,Production Technician I,Catherine Rodriguez,anthony.heitzman@bilearner.com,Zone A,Part-Time,Production       ,17-09-1970,MA,Male,Fully Meets,1,123456
64f809ef579803c711d615ac,2986,Violeta,Ferreira,Production Technician I,Melinda Davidson,violeta.ferreira@bilearner.com,Zone B,Temporary,Production       ,11-01-1971,MA,Female,Fully Meets,1,123456
64f809ef579803c711d615ad,2987,Geoff,Dickinson,Production Technician I,Nicholas Smith,geoff.dickinson@bilearner.com,Zone B,Full-Time,Production       ,20-02-1966,MA,Male,Fully Meets,4,123456
64f809ef579803c711d615ae,2988,Justice,Gentry,Production Technician I,Monica Cochran,justice.gentry@bilearner.com,Zone A,Part-Time,Production       ,18-01-1972,MA,Male,Fully Meets,1,123456
64f809ef579803c711d615af,2989,Kason,Kramer,Production Technician I,Brenda Duncan,kason.kramer@bilearner.com,Zone B,Temporary,Production       ,26-05-1942,MA,Female,Fully Meets,4,123456
64f809ef579803c711d615b0,2990,Alfredo,Perry,Production Technician I,Wesley Pearson,alfredo.perry@bilearner.com,Zone C,Part-Time,Production       ,28-05-1999,MA,Female,Fully Meets,2,123456
64f809ef579803c711d615b1,2991,Skyler,Drake,Production Technician I,Daniel Rowe,skyler.drake@bilearner.com,Zone A,Full-Time,Production       ,17-03-1999,MA,Female,Exceeds,2,123456
64f809ef579803c711d615b2,2992,Moshe,Copeland,Production Technician I,Brittney Stone,moshe.copeland@bilearner.com,Zone A,Part-Time,Production       ,18-10-1973,MA,Female,Fully Meets,4,123456
64f809ef579803c711d615b3,2993,Harley,Nunez,Production Technician I,Pamela Suarez,harley.nunez@bilearner.com,Zone A,Full-Time,Production       ,07-01-1946,MA,Male,Fully Meets,4,123456
64f809ef579803c711d615b4,2994,Sammy,Walter,Production Technician I,Tiffany Smith,sammy.walter@bilearner.com,Zone B,Temporary,Production       ,10-05-1953,MA,Male,Fully Meets,4,123456
64f809ef579803c711d615b5,2995,Ronnie,Haas,Production Technician I,Jason Huber,ronnie.haas@bilearner.com,Zone A,Full-Time,Production       ,17-10-1954,MA,Male,Needs Improvement,4,123456
64f809ef579803c711d615b6,2996,Kira,Robertson,Production Technician I,Zachary Hill,kira.robertson@bilearner.com,Zone B,Temporary,Production       ,30-09-1989,MA,Female,Fully Meets,4,123456
64f809ef579803c711d615b7,2997,Jaqueline,Ford,Production Technician I,Danny Young,jaqueline.ford@bilearner.com,Zone B,Part-Time,Production       ,30-06-1985,MA,Female,Fully Meets,2,123456
64f809ef579803c711d615b8,2998,Trace,Cherry,Production Technician I,Kenneth Huff,trace.cherry@bilearner.com,Zone C,Part-Time,Production       ,02-06-1968,MA,Male,Needs Improvement,1,123456
64f809ef579803c711d615b9,2999,Travis,Cardenas,Production Technician I,Charles Brock,travis.cardenas@bilearner.com,Zone B,Part-Time,Production       ,16-03-1970,MA,Male,Fully Meets,2,123456
64f809ef579803c711d615ba,3000,Reyna,Hicks,Production Technician I,Lori Morton,reyna.hicks@bilearner.com,Zone B,Full-Time,Production       ,27-09-1973,MA,Male,Fully Meets,1,123456
64f809ef579803c711d615bb,3001,Trent,Sandoval,Production Technician I,Thomas Nguyen,trent.sandoval@bilearner.com,Zone C,Part-Time,Production       ,15-10-1942,MA,Male,Fully Meets,5,123456
64f809ef579803c711d615bc,3002,Reginald,Dougherty,Production Technician II,Miss Angel Elliott,reginald.dougherty@bilearner.com,Zone A,Part-Time,Production       ,16-05-1991,MA,Female,Fully Meets,2,123456
64f809ef579803c711d615bd,3003,Paul,Greer,Production Technician II,Dwayne Johnson,paul.greer@bilearner.com,Zone A,Part-Time,Production       ,31-08-1990,MA,Female,Fully Meets,5,123456
64f809ef579803c711d615be,3004,Tiara,Velez,Production Technician II,Lisa Walters,tiara.velez@bilearner.com,Zone B,Full-Time,Production       ,24-01-1996,MA,Female,Fully Meets,5,123456
64f809ef579803c711d615bf,3005,Mareli,Wilson,Production Technician II,Brandon Coleman,mareli.wilson@bilearner.com,Zone C,Part-Time,Production       ,20-01-1943,MA,Female,Fully Meets,2,123456
64f809ef579803c711d615c0,3006,Efrain,Underwood,Production Technician II,Michael Smith,efrain.underwood@bilearner.com,Zone C,Full-Time,Production       ,26-07-1968,MA,Female,Fully Meets,1,123456
64f809ef579803c711d615c1,3007,Madeline,Powell,Production Technician II,Gabriela Boyd,madeline.powell@bilearner.com,Zone A,Full-Time,Production       ,13-10-1949,MA,Female,Fully Meets,2,123456
64f809ef579803c711d615c2,3008,Alfred,Goodman,Production Technician II,Kevin Robertson,alfred.goodman@bilearner.com,Zone A,Full-Time,Production       ,06-03-1977,MA,Female,Fully Meets,4,123456
64f809ef579803c711d615c3,3009,Aracely,Kelly,Production Technician I,Tony Moyer,aracely.kelly@bilearner.com,Zone C,Part-Time,Production       ,01-05-1997,MA,Male,Fully Meets,2,123456
64f809ef579803c711d615c4,3010,Morgan,Velazquez,Production Technician I,Heidi Ruiz,morgan.velazquez@bilearner.com,Zone C,Temporary,Production       ,15-03-1947,MA,Male,Fully Meets,1,123456
64f809ef579803c711d615c5,3011,Isla,Becker,Production Technician I,Valerie Gallagher,isla.becker@bilearner.com,Zone A,Full-Time,Production       ,11-02-1954,MA,Female,Fully Meets,5,123456
64f809ef579803c711d615c6,3012,Scott,Sanford,Production Technician I,Walter Sanchez,scott.sanford@bilearner.com,Zone A,Temporary,Production       ,28-05-1950,MA,Female,Exceeds,1,123456
64f809ef579803c711d615c7,3013,Deja,Ritter,Production Technician I,Misty Preston,deja.ritter@bilearner.com,Zone C,Full-Time,Production       ,25-03-1982,MA,Female,PIP,1,123456
64f809ef579803c711d615c8,3014,Amelia,Gamble,Production Technician I,Danielle Long,amelia.gamble@bilearner.com,Zone B,Temporary,Production       ,17-07-1967,MA,Male,PIP,2,123456
